0.41454659820700335,0.4720330469511421,0.4728651114699187,0.7731157777393899
0.5252294993461433,0.708914497922792,0.024984161936264737,0.6846119717500461
0.5600348248876929,0.2639519302656387,0.467586134368419,0.7793783364619554
0.9489226864404292,0.6306437277708448,0.7572833509088999,0.39036911718740286
0.19466760377648862,0.011718921835225604,0.8607403426084533,0.4603598640789298
0.4781718539792732,0.7251615322191054,0.44558882471725514,0.13031302043828574
0.7285229675280814,0.40046220029430146,0.5171937254277517,0.1602880375548179
0.7429181719712817,0.974799404944077,0.2030690651168573,0.7104618599125782
0.37920211991315333,0.16185647415343918,0.8454460435675548,0.6173839125705622
0.34045892154399393,0.8296844205626557,0.7266005189479594,0.921063138494026
0.46202295748620836,0.5348507269119893,0.6784445952688232,0.5949420044782759
0.8984340874924428,0.7577860409006981,0.8683291026294735,0.2500192891731843
0.5759984194376905,0.8425577218982474,0.332611888823645,0.5427420858717007
0.01132304270891249,0.7416120709947323,0.5778507785942898,0.9232274266346274
0.9795952921397274,0.9683859387830149,0.007132619838070564,0.16842110232060603
0.6277722056715681,0.06680468471822987,0.805144006756507,0.39805323840647056
0.07113193810728469,0.5358445166567086,0.1259715251201745,0.3344542058256229
0.5159572288768949,0.8889662467503098,0.5873531741268423,0.43383409700044995
0.23263383354839273,0.11398674879226356,0.8439910884763178,0.5634498141604537
0.5436641323904116,0.12090627036611201,0.22156184904812215,0.9631498268893307
0.31565928027224954,0.62134648255767,0.20094797186445357,0.8755303217157077
0.3252726064496325,0.33760462875593267,0.17291042064514883,0.5141018713512936
0.33483371886577507,0.08978743697591207,0.31998466277542026,0.9590506814716259
0.46778536944602667,0.7409997143071374,0.16514438477063442,0.684348201070389
0.02281574456683899,0.7746979568118064,0.19809516827375295,0.6636317957161587
0.6984771100253137,0.9131410443472385,0.9285972649532892,0.8106228544046948
0.11960999121708205,0.6984196545775221,0.43951874856768847,0.402508484074413
0.8608024859302803,0.7091856257255557,0.11561424920917207,0.597421319166892
0.04281985609430716,0.4883908919138551,0.8224737681263398,0.7448969341680037
0.49608138924092526,0.42029132080656206,0.8142115753511474,0.034874592033895646
0.13878515039643613,0.5340760181374375,0.4644130841214458,0.5718015131125564
0.512282459393863,0.018530577795371705,0.5563787982541188,0.20455894451801948
0.04571454111326945,0.9259946553178348,0.49411713063225904,0.6315093064192783
0.5822193099996379,0.8227949248647148,0.04613244499086733,0.7569330397254836
0.6351138805660129,0.5625059659732919,0.18447867249472572,0.44888695278946533
0.9412881838359236,0.9769430281059254,0.40198386979021894,0.3096106771273993
0.7382243356302309,0.9550404558339812,0.10077264648777651,0.23301947435414638
0.22692611142379226,0.3907652784558395,0.028915996755839113,0.9379860160177099
0.3042102948878014,0.6794272021494554,0.7526381268742737,0.4706072282305763
0.4999030355049946,0.13480469111410287,0.9807663669210311,0.8730687941399431
0.8498531034339752,0.8507597099838812,0.9318097218674883,0.060179615114961615
0.8803179191655961,0.6572100539487503,0.17896545429831445,0.5994827634711902
0.5644465913261909,0.9088029033436404,0.989319814662139,0.9224311380520888
0.8018090035432184,0.4750566687062665,0.189104894846992,0.2460581848127279
0.6111881682287487,0.9924468462550433,0.07466747270111884,0.32712892685225736
0.3454415559843813,0.21399163860969284,0.26486270731277417,0.7730950419208469
0.38169749128678765,0.954658741284929,0.14319577191234967,0.48508285511824556
0.8293913044796984,0.3687597990152295,0.8193032725470074,0.3210355320558067
